corp_name,year,stock_code,당기순이익,매출액,부채총계,영업이익,자본총계,자산총계
한신공영,2023,004960,25933638122.0,1310114375439.5,1459374986797.5,12771073924.5,754990160709.0,2214365147506.5
한신공영,2024,004960,23761725116.5,1483344215071.0,1360107520761.5,43818343138.0,786409584983.0,2146517105744.5
한신기계공업,2022,011700,-4197379552.0,55426213872.5,22263623231.5,-3692168399.0,94863011857.0,117126635088.5
한신기계공업,2023,011700,-1059789395.5,61099523304.0,19537077088.5,-6157718064.0,93634740374.5,113171817463.0
한신기계공업,2024,011700,-914161860.5,61713463207.5,32696653500.0,1209217614.0,91094525491.0,123791178991.0
한싹,2023,430690,3030572588.0,24066448981.5,9439806181.5,2404595628.0,34998613979.0,44438420160.5
한싹,2024,430690,-219977226.0,19797412150.5,6936274414.0,-3120329866.5,34744758741.0,41681033155.0
한양디지텍,2022,078350,36093613876.5,484703750749.0,110909544299.5,50801124071.0,120703201959.5,231612746259.0
한양디지텍,2023,078350,12375312911.5,478799468394.5,116744744066.5,15793980387.0,131902848581.0,248647592647.5
한양디지텍,2024,078350,25956021154.5,595239714872.5,117513609433.0,31564427802.5,157147907221.5,274661516654.5
한양이엔지,2022,045100,65452290551.0,1097390996926.0,245588963371.0,72686311309.0,430797861858.0,676386825229.0
한양이엔지,2023,045100,77307028814.0,967529546991.0,280170055184.5,81461161843.5,491315393957.5,771485449142.0
한양이엔지,2024,045100,73599474926.0,1085870573633.0,282754995362.0,79276743732.5,551385323185.5,834140318547.5
한양증권,2023,001750,35104172832.0,999032003491.0,1258029081971.0,,489793772704.0,1747822854675.0
한양증권,2024,001750,39080286032.0,833448447714.5,1217019509635.5,,514266880863.5,1731286390499.0
한온시스템,2022,018880,-32632498981.0,5915301687034.5,5440806728650.0,123939667696.5,1617633693688.0,7058440422338.0
한온시스템,2023,018880,50607405763.5,6545447930632.5,5551818094918.5,174338872609.5,2511895661635.0,8063713756553.5
한온시스템,2024,018880,-411555927465.5,6811997346392.0,6065140738231.5,45046948859.5,2935521650383.5,9000662388615.0
한올바이오파마,2022,009420,398977387.0,109995418981.0,45075487481.0,1637770628.0,168365253144.0,213440740625.0
한올바이오파마,2023,009420,3683678238.5,134909837622.0,53378888774.0,2357622065.0,186500492654.0,239879381428.0
한올바이오파마,2024,009420,-1758474611.5,138943698757.0,44328216517.5,229363190.0,168658557848.5,212986774366.0
한울반도체,2022,320000,1770713178.0,20269062117.0,6013231953.0,1801558756.0,22722871332.0,28736103285.0
한울반도체,2023,320000,1561754324.0,15967468488.0,14604937804.0,392035396.0,24284435614.0,38889373418.0
한울반도체,2024,320000,-20849809108.0,9453392037.0,13893934545.0,-4397605316.0,37529726599.0,51423661144.0
한울비앤씨,2022,214870,-66818022813.5,16683137905.5,47679872907.5,-19368361252.5,-1879341785.5,45800531122.0
한울비앤씨,2023,214870,1739327547.5,8278603951.5,48333323603.0,-8465829844.5,-260522145.0,48072801458.0
한울비앤씨,2024,214870,-11874189199.0,3783548678.5,28519348744.0,-5241099676.5,-5302431327.0,23216917417.0
한울소재과학,2022,091440,-14247619639.5,21462028200.0,24131164252.0,-8563046662.0,14248010323.0,38379174575.0
한울소재과학,2023,091440,-5033186692.0,36255181762.0,22737033712.5,-3228993409.0,19658966659.0,42396000371.5
한울소재과학,2024,091440,-17992950126.5,16464007848.5,71042340585.0,-11847396520.0,44097573784.5,115139914369.5
한울앤제주,2022,276730,-24530372748.0,23675920278.5,27210471795.0,-11386262509.0,32090679394.5,59301151189.5
한울앤제주,2023,276730,-12113340243.5,22037348769.0,26429262660.5,-10266386045.0,20824980958.0,47254243618.5
한울앤제주,2024,276730,-21252700688.0,18236955438.0,24708198401.0,-4601271005.5,8321576332.0,33029774733.0
한익스프레스,2022,014130,5549841205.0,816467366491.0,300443955916.5,15894608857.0,97221234910.5,397665190827.0
한익스프레스,2023,014130,-15785156763.5,645411534218.5,341735389610.0,7780311872.0,76366733880.5,418102123490.5
한익스프레스,2024,014130,17123321521.5,677807956821.0,293389828829.5,2486999336.0,93487013929.5,386876842759.0
한일네트웍스,2023,046110,7519393417.0,122602947343.0,55041078343.0,10772251591.5,88398430745.0,143439509088.0
한일네트웍스,2024,046110,11696908255.0,140878149467.0,69340512950.0,18028634302.0,64715905119.0,134056418069.0
한일단조,2022,024740,6241950677.0,171227857456.0,135414026840.0,13088907359.0,109046618113.0,244460644953.0
한일단조,2023,024740,6783214935.0,168296084355.5,127008795607.0,13537624763.0,115892539932.5,242901335539.5
한일단조,2024,024740,5155940111.0,131249798291.5,119593913423.0,6168899652.5,126489784612.5,246083698035.5
한일사료,2022,005860,-7341780288.0,279615520468.0,91053042477.5,-4009519083.5,49403114928.0,140456157405.5
한일사료,2023,005860,59080144435.5,278816626598.0,57306008552.0,2482031963.5,101813544482.5,159119553034.5
한일사료,2024,005860,8840786866.5,291429325108.0,40005773642.0,3698880655.0,107136718386.5,147142492028.5
한일시멘트,2022,300720,76545599161.5,1273595973428.0,731961261677.0,99688940931.5,1458551090038.0,2190512351715.0
한일시멘트,2023,300720,170793608573.5,1531606393758.0,877611077922.0,232258235086.5,1595433850322.0,2473044928244.0
한일시멘트,2024,300720,166208908801.0,1445887435544.0,874814566953.0,230679740013.5,1693492488134.5,2568307055087.5
한일철강,2022,002220,-2028906862.0,248570569932.5,162041186701.5,3840678703.5,171738367666.5,333779554368.0
한일철강,2023,002220,71335795.0,208670403990.5,155227543236.5,4499641131.0,170547715814.0,325775259050.5
한일철강,2024,002220,-5721247476.5,194404253873.5,169493746964.5,-123553835.5,163941823280.0,333435570244.5
한일현대시멘트,2022,006390,35704071411.0,471150173575.0,285245441672.0,35168293521.0,363880571835.0,649126013507.0
한일현대시멘트,2023,006390,35062649744.0,504671276477.0,447338760414.0,48003342928.0,390980858244.0,838319618658.0
한일현대시멘트,2024,006390,60044526096.0,513367579551.0,474782874604.0,79088668239.0,431444746515.0,906227621119.0
한일홀딩스,2022,003300,106829391963.5,,708431500996.0,78058655033.0,1420164420554.5,2128595921550.5
한일홀딩스,2023,003300,101301298708.5,1204059084816.0,724019452342.5,144354315358.5,1496560721377.0,2220580173719.5
한일홀딩스,2024,003300,117209865657.5,1152019257736.0,741309282608.5,158599589991.0,1556175764985.0,2297485047593.5
한일화학,2022,007770,2957869107.5,145516836624.5,29819185668.5,6746488218.0,120131493433.0,149950679101.5
한일화학,2023,007770,-11310639984.0,112692739572.5,32815546796.0,-6957127365.0,108764851222.0,141580398018.0
한일화학,2024,007770,-6361699813.5,115832760809.5,31335631442.0,-3420586568.0,101786437677.0,133122069119.0
한전KPS,2022,051600,99031454780.0,1427494080450.0,345495252114.0,129965696372.5,1213242107344.0,1558737359458.0
한전KPS,2023,051600,162263359633.0,1528441007461.0,321667267340.5,198446277421.0,1269689467265.0,1591356734605.5
한전KPS,2024,051600,171704210294.5,1545677517679.0,358609932170.5,208583918670.0,1324385366424.5,1682995298595.0
한전기술,2022,052690,17953974302.0,505290773062.0,272604169219.0,13022454429.0,543413813300.0,816017982519.0
한전기술,2023,052690,32654042604.5,545091772616.0,307548180431.0,27663068311.5,547308006439.5,854856186870.5
한전기술,2024,052690,58512533698.5,553362978026.0,368641716601.0,53931831261.5,577473652879.0,946115369480.0
한전산업,2022,130660,15583740679.5,341820840327.0,60834815640.5,16801041642.0,94056928263.5,154891743904.0
한전산업,2023,130660,14717170277.5,358745725342.5,99405129958.5,23709129884.0,100691458291.0,200096588249.5
한전산업,2024,130660,13474418987.5,364536930527.0,103650370398.5,14825633106.5,114467353825.5,218117724224.0
한주라이트메탈,2022,198940,147699158.0,231967005950.0,145273356499.0,6350894889.5,39096590066.5,184369946565.5
한주라이트메탈,2023,198940,-13561602397.5,216045622639.0,151760951073.0,-12945531681.0,38438063162.0,190199014235.0
한주라이트메탈,2024,198940,-7412566220.5,244115745507.0,154348314353.5,-9283228215.5,50050043773.0,204398358126.5
한주에이알티,2022,058450,-8097658521.5,5142687057.0,13519427772.5,-5378631160.5,4487810383.0,18007238155.5
한주에이알티,2023,058450,-3389228976.0,8049008334.0,17207729962.0,-2772112562.0,18300375389.0,35508105351.0
한주에이알티,2024,058450,-9705594339.5,13447645009.5,16040635435.0,-6070492133.0,20339413831.5,36380049266.5
한중엔시에스,2022,107640,-20624667908.5,88531882533.0,89159963092.0,-13920912795.5,27247845886.5,116407808978.5
한중엔시에스,2023,107640,-16969733353.0,121456378041.5,104466524619.5,-10314103869.5,14108311823.5,118574836443.0
한중엔시에스,2024,107640,15593669056.0,177201372097.5,80835818052.0,10715633840.5,81357054016.5,162192872068.5
한진,2022,002320,31964283001.0,2636951924628.0,2058184503362.5,70941097288.5,1500721173831.0,3558905677193.5
한진,2023,002320,13841349590.5,2603633107196.0,2172852488406.5,81431625018.0,1496726871094.0,3669579359500.5
한진,2024,002320,-13047966492.0,2726474691680.5,2178971239516.5,56100144507.0,1467237739357.5,3646208978874.0
한진중공업홀딩스,2022,003480,9948000000.0,725135000000.0,848009500000.0,21324000000.0,334587000000.0,1182596500000.0
한진중공업홀딩스,2023,003480,6120500000.0,,781415500000.0,22230500000.0,335436500000.0,1116852000000.0
한진중공업홀딩스,2024,003480,32959000000.0,,747849000000.0,25597500000.0,362702500000.0,1110551500000.0
한진칼,2022,180640,519371920989.5,200336082220.0,1159699270844.0,19635576479.5,2455002371430.0,3614701642274.0
한진칼,2023,180640,302655646030.5,275726817725.0,745661041395.5,70073096817.5,2691956889887.0,3437617931282.5
한진칼,2024,180640,352591824500.0,213865471500.0,700371901000.0,80134555500.0,3007716462500.0,3708088364000.0
한창,2022,005110,-8209863301.5,53065403002.0,81553425093.0,2627785664.5,18115476042.5,99668901135.5
한창,2023,005110,-27098686917.0,42464159271.0,80621489478.0,-2220256181.0,1120334952.5,81741824430.5
한창,2024,005110,-18231103971.5,1644097988.5,76166696281.0,-7936307669.0,-16390233392.5,59776462888.5
한창산업,2022,079170,6120358014.0,99300011205.0,13254261820.0,7107463717.0,61805619670.0,75059881490.0
한창산업,2023,079170,1554356985.0,66951087089.0,23723917113.0,1568850912.0,61794496160.0,85518413273.0
한창산업,2024,079170,6816956646.0,94639979407.0,19436703827.0,8769285738.0,67363376622.0,86800080449.0
한창제지,2022,009460,1260744010.0,214923504794.0,172631641520.0,1285737605.0,110430809643.0,283062451163.0
한창제지,2023,009460,-17494819303.0,276033575626.0,197857870801.0,-11474501616.0,91037618616.0,288895489417.0
한창제지,2024,009460,2639511966.0,294257732833.0,193177410262.0,1142467067.0,94381732867.0,287559143129.0
한컴라이프케어,2022,372910,12882134792.5,96464981982.5,77123461927.0,-387348200.0,127516089546.5,204639551473.5
한컴라이프케어,2023,372910,2081714742.0,109925908574.5,53615736758.0,3138704536.5,129179174694.0,182794911452.0
한컴라이프케어,2024,372910,7447626900.5,103871554239.5,62639022107.0,7946599270.0,136422381602.0,199061403709.0
한컴위드,2022,054920,6618155332.0,22400735842.5,77762473405.0,-179524856.0,142854170301.0,220616643706.0
한컴위드,2023,054920,132416361.0,213592111584.0,64065965509.0,-547966551.5,143250000623.5,207315966132.5
한컴위드,2024,054920,-4242171214.0,232390356042.5,71403264947.5,1326534869.5,139466434338.0,210869699285.5
한켐,2024,457370,5767064455.0,36697456129.0,7878898904.0,6537056387.0,55126264145.0,63005163049.0
한탑,2022,002680,-6055903649.5,93295643481.5,96305779236.5,721154427.5,47998241713.5,144304020950.0
한탑,2023,002680,-10212972401.0,89515013719.0,92531983065.5,1293037089.5,46334714691.0,138866697756.5
한탑,2024,002680,-5550226092.0,79592818638.5,92027483873.5,3937175413.5,43866411279.0,135893895152.5
한화,2022,000880,1264963000000.0,33079160000000.0,98841397000000.0,1355309500000.0,12111468500000.0,110952865500000.0
한화,2023,000880,863100500000.0,30160582000000.0,91823106500000.0,1291853000000.0,18299238500000.0,110122345000000.0
한화,2024,000880,943894000000.0,30764685500000.0,109552404500000.0,1362169000000.0,21487122500000.0,131039527000000.0
한화갤러리아,2023,452260,-29969757276.0,393221517738.0,955404404350.5,9195465419.5,833222509017.5,1788626913368.0
한화갤러리아,2024,452260,-22411158256.0,467397132196.0,1002343097063.0,1001151593.0,806907162991.5,1809250260054.5
한화리츠,2023,451800,2781452282.0,23274063518.0,365378220140.0,12384035227.0,345014810436.0,710393030576.0
한화리츠,2024,451800,2799718358.0,33511903356.0,1257621683129.0,19077960887.0,328779973747.0,1586401656876.0
한화비전,2024,489790,614886937.5,246661181467.0,391359745480.5,-1161645612.5,672062482036.0,1063422227516.5
한화생명,2023,088350,721121173125.5,,117916369609193.0,,13431102699416.0,131347472308609.0
한화생명,2024,088350,793285355642.0,,128834229382939.5,,12306502253241.0,141140731636180.5
한화손해보험,2023,000370,251727540195.0,0.0,14680794965422.0,,3375686604042.5,18056481569464.5
한화손해보험,2024,000370,349121508543.0,,16777185858459.5,,3016234580092.0,19793420438551.5
한화솔루션,2022,009830,712693978994.0,11670173784824.0,11486600004178.5,943305378925.0,9366671041628.0,20853271045806.5
한화솔루션,2023,009830,-235685775577.5,10297020476146.0,12051769024957.0,313042616676.5,8359367736523.0,20411136761480.0
한화솔루션,2024,009830,-1154339095723.0,9264481875482.0,14218905968566.0,-231913087097.5,10473260993223.0,24692166961789.0
한화시스템,2022,272210,-26107106479.0,2187704007792.5,1915873217180.0,58851045772.0,2132990668778.0,4048863885958.0
한화시스템,2023,272210,219542955465.5,2451832468373.5,2320435866918.0,109217952956.5,2198886734960.0,4519322601878.0
한화시스템,2024,272210,354256073254.0,2798659530917.0,3048024183508.0,222242463249.5,2423725626073.0,5471749809581.0
한화에어로스페이스,2022,012450,229364181339.5,4248175614434.5,8634345417369.0,262234642889.0,3289086030256.0,11923431447625.0
한화에어로스페이스,2023,012450,812939035912.5,7168999415564.5,12937611328290.5,605106445030.5,3914255200741.0,16851866529031.5
한화에어로스페이스,2024,012450,1788956870497.5,9587611655898.0,22907868956743.0,1615789620058.5,7442947530147.5,30350816486890.5
한화엔진,2022,082740,-40574290464.0,763937166039.0,734625215687.5,-28765654372.5,221605078950.5,956230294638.0
한화엔진,2023,082740,-426426612.0,854384414147.0,912709874130.0,8728565174.0,224148291136.0,1136858165266.0
한화엔진,2024,082740,79159548487.0,1202204707511.0,1019806164340.0,71531721192.0,393295789886.0,1413101954226.0
한화오션,2022,042660,-1756049165188.0,4838906250099.0,11446832021721.5,-1628432802640.5,694415828881.0,12141247850602.5
한화오션,2023,042660,134937888623.0,7417145536608.0,9545416187466.5,-217501588631.0,4178548732135.0,13723964919601.5
한화오션,2024,042660,512881586949.5,10770380964095.5,12936237968376.0,224325266458.5,4689271583713.5,17625509552089.5
한화투자증권,2023,003530,11423725647.5,1929654405299.0,11127635043403.0,,1586773092394.0,12714408135797.0
한화투자증권,2024,003530,29258408228.5,2441410021787.5,11846493251692.0,,1704335890525.5,13550829142217.5
한화플러스제2호기업인수목적,2023,386580,141650613.0,,1095421994.0,-84529594.0,8015724927.0,9111146921.0
한화플러스제3호기업인수목적,2023,430460,295053986.0,0.0,1000718642.0,-39053690.0,11240383979.0,12241102621.0
한화플러스제4호스팩,2023,455310,41724064.0,,1937345384.0,-24236220.0,10010427449.0,11947772833.0
한화플러스제4호스팩,2024,455310,218602597.0,0.0,2000499082.0,-64213879.0,10229030046.0,12229529128.0
한화플러스제5호스팩,2024,498390,-15315857.0,,2002212186.0,-9408000.0,488380142.0,2490592328.0
해성디에스,2022,195870,159648171446.0,839357973218.0,204356512395.5,204642138301.0,447247755608.0,651604268003.5
해성디에스,2023,195870,87432161460.0,667008315525.0,163986312153.0,104566947098.5,517851819281.0,681838131434.0
해성디에스,2024,195870,57105911151.5,598791458796.5,228836966075.0,58910962237.0,557366981263.0,786203947338.0
해성산업,2022,034810,57315915075.5,1282599231633.0,733186489513.0,113186439641.0,1050036647533.0,1783223137046.0
해성산업,2023,034810,-99410196515.0,1173103596147.5,718194403181.5,62046820156.0,959783373827.5,1677977777009.0
해성산업,2024,034810,-9305206983.0,1126169944808.0,757857823774.5,42755717717.5,939771688810.0,1697629512584.5
해성에어로보틱스,2022,059270,-1026924139.0,13913931783.0,3689919899.0,-1269958376.0,40669744927.0,44359664826.0
해성에어로보틱스,2023,059270,-778286866.0,13683022145.0,3763698146.0,-1495253980.0,39890235852.0,43653933998.0
해성에어로보틱스,2024,059270,-527898145.0,14938117848.0,2763870392.0,-715715116.0,39468301619.0,42232172011.0
해성옵틱스,2022,076610,-13381443261.5,93456585293.0,27948955324.5,-4441722845.0,46633148268.0,74582103592.5
해성옵틱스,2023,076610,-9445820916.0,73718445828.5,47996302290.5,-383984153.0,45248937050.0,93245239340.5
해성옵틱스,2024,076610,-26841665786.0,67186147270.0,64083379261.0,-9649945172.0,24058907397.5,88142286658.5
해태제과식품,2022,101530,-2583123845.5,573032355912.5,419924236566.0,22347375934.5,249969083201.0,669893319767.0
해태제과식품,2023,101530,20826273668.0,605575239183.0,400003773031.0,44067895060.5,263670414184.5,663674187215.5
해태제과식품,2024,101530,30043274784.0,606495890470.0,392904618571.0,46938308881.5,285356883319.5,678261501890.5
핸디소프트,2022,220180,643771200.0,30792948459.0,11368006281.5,1300427843.0,65116825028.5,76484831310.0
핸디소프트,2023,220180,3442276965.0,24159568476.5,6511345450.5,43690778.0,68614348255.0,75125693705.5
핸디소프트,2024,220180,1062233625.5,26634380365.0,14799328203.5,-635899555.0,69676581880.5,84475910084.0
핸즈코퍼레이션,2022,143210,-64617267401.5,650843207917.0,552536528902.0,-59476915390.0,185377911121.0,737914440023.0
핸즈코퍼레이션,2023,143210,-3871432242.5,621193562267.5,593113649062.0,-11775873537.5,287597503817.5,880711152879.5
핸즈코퍼레이션,2024,143210,-98469216551.0,645918641146.0,626796994152.5,-37583002507.0,194768294685.0,821565288837.5
행남사,2022,008800,-1504151542.5,10793362681.0,10992559960.0,-884946516.0,13818863777.5,24811423737.5
행남사,2023,008800,-1415091308.0,7412612187.0,7986843376.0,-1104358486.0,12657074265.0,20643917641.0
행남사,2024,008800,-1555011988.0,7300425499.0,7772676974.0,-1694164184.0,11287744498.0,19060421472.0
헝셩그룹,2022,900270,-10202671.0,686965938.0,313410818.0,22607300.0,1705161759.0,2018572577.0
헝셩그룹,2023,900270,-4501642.0,597014088.0,293418380.0,-757051.0,1755736125.0,2049154505.0
헝셩그룹,2024,900270,12358665.0,619098618.0,338144802.0,38873402.0,1804205040.0,2142349842.0
헥토이노베이션,2022,214180,28477870316.5,173127660737.0,131210060883.0,32588414538.5,219789383460.5,350999444343.5
헥토이노베이션,2023,214180,25348694225.0,190741959463.5,150731774822.5,31340270424.0,228991002075.0,379722776897.5
헥토이노베이션,2024,214180,28779912580.5,215564954871.5,196865011842.0,41856397980.5,257100648325.5,453965660167.5
헥토파이낸셜,2022,234340,14773145524.5,125444524661.0,190302772854.5,13506298388.5,139805021856.5,330107794711.0
헥토파이낸셜,2023,234340,12151968824.5,146740100955.0,229216213581.0,14193127946.5,142868225049.5,372084438630.5
헥토파이낸셜,2024,234340,10737518895.0,151740055469.0,295687887007.5,14559427082.0,150849670301.0,446537557308.5
헬릭스미스,2022,084990,-42386129918.0,3709861730.5,35528509869.0,-51137553959.5,218184869359.0,253713379228.0
헬릭스미스,2023,084990,-65805409844.5,4256823074.0,74802695276.5,-34240836608.5,153678948390.5,228481643667.0
헬릭스미스,2024,084990,-15499398933.5,4973971890.0,8237505015.5,-18030753183.5,141984346736.0,150221851751.5
현대ADM,2022,187660,542579097.0,14881930787.0,14849794440.0,-119109550.0,31758350919.0,46608145359.0
현대ADM,2023,187660,-3581741453.5,13790195699.0,16446612825.0,-2687809359.5,27958757868.0,44405370693.0
현대ADM,2024,187660,-21241807958.0,9744986676.0,21898111403.0,-15932446161.0,6489748200.0,28387859603.0
현대건설,2022,000720,408724000000.0,16608780500000.0,9165805000000.0,460622000000.0,8159257000000.0,17325062000000.0
현대건설,2023,000720,513204000000.0,22715100500000.0,10758808000000.0,562978500000.0,8572722000000.0,19331530000000.0
현대건설,2024,000720,-296045000000.0,24700185500000.0,13626693000000.0,-739472500000.0,8306082500000.0,21932775500000.0
현대공업,2022,170030,12256623994.5,271483871797.5,63439365829.0,15263919256.0,134212367573.0,197651733402.0
현대공업,2023,170030,14463491452.5,300071211232.5,80673879626.0,15347620620.5,142822422048.0,223496301674.0
현대공업,2024,170030,16785988106.0,322734738858.0,65180839621.0,13167447612.0,155407099166.0,220587938787.0
현대그린푸드,2023,453340,41128687000.0,1798900530000.0,244004649000.0,63366674500.0,625852334500.0,869856983500.0
현대그린푸드,2024,453340,75057934500.0,2238957579000.0,272267574500.0,92658922000.0,669349153500.0,941616728000.0
현대글로비스,2022,086280,1201121610889.0,24255430178343.0,6363902110605.0,1697108579257.0,6368042501338.0,12731944611943.0
현대글로비스,2023,086280,959987123115.5,22591574018018.5,6221713571547.5,1305276606699.5,7140716289382.0,13362429860929.5
현대글로비스,2024,086280,1112216382338.0,25021054534537.5,7248291466749.0,1500287344492.0,8096841668758.5,15345133135507.5
현대로템,2022,064350,204117489500.0,3134677170000.0,3272477104000.0,162734952000.0,1477851440000.0,4750328544000.0
현대로템,2023,064350,161716312500.0,3543162675500.0,3563719169000.0,207662972500.0,1633504545000.0,5197223714000.0
현대로템,2024,064350,409267809500.0,4349950305000.0,3144730262000.0,462474143000.0,2003994765000.0,5148725027000.0
현대리바트,2022,079430,-50153795923.5,1479467177055.5,413989871609.5,-27601228710.5,437386837514.0,851376709123.5
현대리바트,2023,079430,-34425246808.5,1568916581278.5,494351158311.5,-20231656067.5,401187193645.5,895538351957.0
현대리바트,2024,079430,14355856203.5,1846057968480.5,443924406691.0,23457374875.0,409644803620.5,853569210311.5
현대모비스,2022,012330,2031852000000.0,42979203000000.0,13146344500000.0,1715932000000.0,31948029500000.0,45094374000000.0
현대모비스,2023,012330,2619104000000.0,49112332500000.0,13147847500000.0,1728485500000.0,33933626000000.0,47081473500000.0
현대모비스,2024,012330,3327191000000.0,46920510500000.0,14321366500000.0,2438154500000.0,37739192500000.0,52060559000000.0
현대무벡스,2022,319400,9312014506.5,210502410759.0,64636301545.0,12968392888.5,154427939893.0,219064241438.0
현대무벡스,2023,319400,5474213718.0,267142073857.5,87270913237.5,5952254360.5,161793471383.5,249064384621.0
현대무벡스,2024,319400,26990115936.5,334968248865.0,120000837803.0,25248670201.0,173679523745.0,293680361548.0
현대바이오,2022,048410,-13832546800.5,7820196502.5,8647448082.0,-26195021150.0,58293354133.5,66940802215.5
현대바이오,2023,048410,-14322445829.0,9481384632.0,7365777120.5,-9544057757.0,45394111592.5,52759888713.0
현대바이오,2024,048410,-4014540421.5,15050025356.0,28272530282.5,1520749818.0,42315456582.0,70587986864.5
현대바이오랜드,2022,052260,8221564729.5,95785316941.5,35127210965.0,12559182635.0,134185785606.0,169312996571.0
현대바이오랜드,2023,052260,2605806912.5,99193912569.0,40374513619.0,10423761881.5,135460088651.0,175834602270.0
현대바이오랜드,2024,052260,1322063621.0,119512337504.0,53700751223.5,16420918957.0,134123885197.0,187824636420.5
현대백화점,2022,069960,173452160500.0,3334918389000.0,4631541191000.0,286569700500.0,4186918194000.0,9908615724000.0
현대백화점,2023,069960,-45165451000.0,2973572142500.0,4523812073000.0,266382257000.0,5188565682000.0,9712377755000.0
현대백화점,2024,069960,101212447000.0,2983046017000.0,4127774407500.0,255054599500.0,5341112099500.0,9468886507000.0
현대비앤지스틸,2022,004560,22455897190.0,1280679502435.5,330600881122.0,33203723577.0,520827943945.5,851428825067.5
현대비앤지스틸,2023,004560,-30406800884.5,1044850529857.0,294487232246.0,-35258313217.0,489528553957.0,784015786203.0
현대비앤지스틸,2024,004560,23951887448.5,794435712191.5,231209357727.0,30458707672.5,511110200769.0,742319558496.0
현대사료,2022,016790,-294781003626.5,158095623136.0,218663364738.0,902504718.0,30341579930.5,249004944668.5
현대사료,2023,016790,-180413648693.0,160600796744.0,155447256050.0,-4112336091.0,-47017288295.0,108429967755.0
현대사료,2024,016790,28440597779.0,128461963646.0,28052894996.0,2656039214.0,88931121555.0,116984016551.0
현대약품,2022,004310,-164583306.0,162690046047.0,94604146368.0,7970050715.0,86555281442.0,181159427810.0
현대약품,2023,004310,6121759554.0,180762658997.0,69967631960.0,6926929270.0,84661467623.0,154629099583.0
현대약품,2024,004310,-574887516.0,175735499255.0,77322023506.0,180885917.0,79074176370.0,156396199876.0
현대에버다임,2022,041440,12054909524.0,366620520546.5,112760596892.5,16629160794.0,175981049914.5,288741646807.0
현대에버다임,2023,041440,7828795008.5,348944583725.0,113959755077.0,13795368554.0,181137163371.5,295096918448.5
현대에버다임,2024,041440,3979852032.5,340876046235.0,106914519464.5,7275120453.0,184162613432.0,291077132896.5
현대에이치티,2022,039010,1993768124.0,104942242488.0,26421233592.0,1279709107.0,90949416494.0,117370650086.0
현대에이치티,2023,039010,-1263936525.0,131416440859.0,37241546307.0,-819792305.0,87842564483.0,125084110790.0
현대에이치티,2024,039010,13933553612.0,168906637340.0,39759697355.0,11055985739.0,99707900228.0,139467597583.0
현대엘리베이터,2022,017800,98723320295.5,1893246603394.0,1485532067852.0,56936695368.0,1192312480220.0,2677844548072.0
현대엘리베이터,2023,017800,277487508500.0,2242312031000.0,1726986303000.0,91874315000.0,1324212639500.0,3051198942500.0
현대엘리베이터,2024,017800,157243041572.0,2437200305348.5,1826561566094.0,196740450205.5,1264085218871.0,3090646784965.0
현대오토에버,2022,307950,111399322540.5,2497662199217.5,1058192950613.5,133357095881.5,1455840773408.0,2514033724021.5
현대오토에버,2023,307950,137635014000.0,2761987257500.0,1167148926500.0,170358715000.0,1553809301000.0,2720958227500.0
현대오토에버,2024,307950,168938997000.0,3328530743000.0,1489671640500.0,210642384000.0,1674669702500.0,3164341343000.0
현대위아,2022,011210,16321500000.0,7444358500000.0,3169394000000.0,150622500000.0,3431518000000.0,6600912000000.0
현대위아,2023,011210,80920500000.0,7912794000000.0,2570523000000.0,196292000000.0,3478813500000.0,6049336500000.0
현대위아,2024,011210,169484000000.0,7559468500000.0,2579501000000.0,155776000000.0,3696634500000.0,6276135500000.0
현대이지웰,2022,090850,15290501293.5,112460358280.0,101953916846.5,18638858254.0,94387137861.5,196341054708.0
현대이지웰,2023,090850,-1951570618.0,116194197981.5,100875197482.0,19044138072.5,88370960411.0,189246157893.0
현대이지웰,2024,090850,11707445006.5,128918487033.5,118577613314.0,20409948907.0,97964042701.5,216541656015.5
현대자동차,2022,005380,3701958000000.0,103917942500000.0,96251225500000.0,6324169000000.0,73326180000000.0,169577405500000.0
현대자동차,2023,005380,9807652000000.0,120348668500000.0,102465690500000.0,10898936000000.0,81298304500000.0,183763995000000.0
현대자동차,2024,005380,12735221500000.0,127145965000000.0,123221553000000.0,10419482000000.0,94749475500000.0,217971028500000.0
현대제철,2022,004020,1003991360515.5,25503745616349.5,16596916634335.5,1540597795004.0,18835456956704.5,35432373591040.0
현대제철,2023,004020,403669125308.5,23762088365659.5,14671791326954.5,724354622056.0,19162468178127.0,33834259505081.5
현대제철,2024,004020,-28082435933.0,20921881329720.5,14228549725712.5,87230749798.5,18924912681064.0,33153462406776.5
현대지에프홀딩스,2022,005440,60335961500.0,2923602946000.0,665182634000.0,67314765500.0,1832621005500.0,2497803639500.0
현대지에프홀딩스,2023,005440,605140864500.0,2629493454000.0,861106805500.0,-3078206000.0,2434604259500.0,3295711065000.0
현대지에프홀딩스,2024,005440,424376546500.0,3732123078000.0,1718860925500.0,110500968500.0,4184296182500.0,5903157108000.0
현대차증권,2023,001500,53773889502.0,1575418483372.0,10005034690327.0,,1273861515897.0,11278896206224.0
현대차증권,2024,001500,36248500000.0,1781780000000.0,10409750500000.0,,1298253500000.0,11708004000000.0
